now,event,power,voltage,current,resistance,temperature,stage,raw-voltage,raw-current,steady-state-count,filtered-delta,sample-count,transition-count
1510.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000202,0,0
1512.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000073,0,0
1514.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000189,0,0
1516.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000084,0,0
1518.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000178,0,0
1520.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000094,0,0
1522.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000170,0,0
1524.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000101,0,0
1526.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000163,0,0
1528.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000108,0,0
1530.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000165,0,0
1532.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000174,0,0
1534.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000098,0,0
1536.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000156,0,0
1538.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000182,0,0
1540.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000091,0,0
1542.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,2,0.000150,0,0
1544.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000188,0,0
1546.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000085,0,0
1548.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000178,0,0
1550.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000095,0,0
1552.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000169,0,0
1554.000,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000102,0,0
1556.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000160,0,0
1558.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000179,0,0
1560.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000094,0,0
1562.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000170,0,0
1564.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000101,0,0
1566.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000163,0,0
1568.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000107,0,0
1570.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000165,0,0
1572.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000174,0,0
1574.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000098,0,0
1576.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000167,0,0
1578.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000105,0,0
1580.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000160,0,0
1582.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000110,0,0
1584.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000168,0,0
1586.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000172,0,0
1588.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000100,0,0
1590.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000165,0,0
1592.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000106,0,0
1594.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000159,0,0
1596.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000111,0,0
1598.000,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000169,0,0
1600.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000152,0,0
1602.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000137,0,0
1604.000,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000200,0,0
1606.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000075,0,0
1608.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,2,0.000136,0,0
1610.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000201,0,0
1612.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000074,0,0
1614.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000188,0,0
1616.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000085,0,0
1618.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000178,0,0
1620.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000094,0,0
1622.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000170,0,0
1624.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000102,0,0
1626.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000163,0,0
1628.000,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000108,0,0
1630.000,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000157,0,0
1632.000,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000113,0,0
1634.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000153,0,0
1636.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000117,0,0
1638.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000149,0,0
1640.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000120,0,0
1642.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000146,0,0
1644.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000123,0,0
1646.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000144,0,0
1648.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000125,0,0
1650.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000181,0,0
1652.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000163,0,0
1654.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000176,0,0
1656.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000096,0,0
1658.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000168,0,0
1660.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000103,0,0
1662.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000162,0,0
1664.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000109,0,0
1666.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000156,0,0
1668.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000114,0,0
1670.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000152,0,0
1672.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000117,0,0
1674.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000149,0,0
1676.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000121,0,0
1678.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000146,0,0
1680.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000123,0,0
1682.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000144,0,0
1684.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000125,0,0
1686.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000142,0,0
1688.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000127,0,0
1690.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000140,0,0
1692.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000128,0,0
1694.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000184,0,0
1696.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000165,0,0
1698.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000174,0,0
1700.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000098,0,0
1702.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000156,0,0
1704.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000182,0,0
1706.000,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000091,0,0
1708.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,2,0.000150,0,0
1710.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000188,0,0
1712.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000085,0,0
1714.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,2,0.000145,0,0
1716.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000192,0,0
1718.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000081,0,0
1720.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000181,0,0
1722.000,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000091,0,0
1724.000,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000172,0,0
1726.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000100,0,0
1728.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000165,0,0
1730.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000106,0,0
1732.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000159,0,0
1734.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000111,0,0
1736.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000154,0,0
1738.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000116,0,0
1740.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000150,0,0
1742.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000119,0,0
1744.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000147,0,0
1746.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000122,0,0
1748.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000178,0,0
1750.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000163,0,0
1752.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000108,0,0
1754.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000157,0,0
1756.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000113,0,0
1758.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000153,0,0
1760.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000117,0,0
1762.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000149,0,0
1764.000,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000120,0,0
1766.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000146,0,0
1768.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000123,0,0
1770.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000144,0,0
1772.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000125,0,0
1774.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000181,0,0
1776.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000163,0,0
1778.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000176,0,0
1780.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000096,0,0
1782.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000168,0,0
1784.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000103,0,0
1786.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000162,0,0
1788.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000109,0,0
1790.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000156,0,0
1792.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000114,0,0
1794.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000152,0,0
1796.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000117,0,0
1798.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000149,0,0
1800.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000121,0,0
1802.000,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000146,0,0
1804.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000123,0,0
1806.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000144,0,0
1808.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000125,0,0
1810.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000142,0,0
1812.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000127,0,0
1814.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000183,0,0
1816.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000159,0,0
1818.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000112,0,0
1820.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000154,0,0
1822.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000116,0,0
1824.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000150,0,0
1826.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000119,0,0
1828.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000176,0,0
1830.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000165,0,0
1832.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000106,0,0
1834.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000164,0,0
1836.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000175,0,0
1838.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000097,0,0
1840.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000167,0,0
1842.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,0.000104,0,0
1844.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000162,0,0
1846.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000177,0,0
1848.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000095,0,0
1850.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000154,0,0
1852.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000139,0,0
1854.000,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000125,0,0
1856.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000211,0,0
1858.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000065,0,0
1860.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000196,0,0
1862.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000078,0,0
1864.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000184,0,0
1866.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000089,0,0
1868.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000175,0,0
1870.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000097,0,0
1872.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000156,0,0
1874.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000183,0,0
1876.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000090,0,0
1878.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000173,0,0
1880.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000098,0,0
1882.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,0.000157,0,0
1884.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000182,0,0
1886.000,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000091,0,0
1888.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000172,0,0
